date,temp,surface_pressure,total_precipitation_sum,dewpoint_temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m
1957-12-29,25.491487121582054,101168.77392578125,1.912116994162716e-05,293.1917368570964,-3.873378117879232,-2.208179473876953
1957-12-30,24.703565851847372,101140.69449869792,1.313309519446193e-05,292.8123009999593,-2.380430221557617,-1.7408376932144165
1957-12-31,24.090098953247093,101121.13818359375,3.06755304322337e-05,291.94622802734375,-1.8486849466959636,-1.5454676548639934
1958-01-01,25.680212275187216,101151.55192057292,0.001620910891801941,293.79600588480633,-2.5740992228190103,-1.3610131740570068
1958-01-02,24.628162638346396,101330.91878255208,0.005529406666653358,295.44223976135254,-2.4597752888997397,-0.8300812641779581
1958-01-03,24.348003005981468,101290.83186848958,0.0008557379245530683,293.66606521606445,-2.063032786051432,-2.115231196085612
1958-01-04,24.20671742757162,101292.5185546875,1.284479992591514e-06,291.19493929545087,-1.9647165934244792,-2.3123355309168496
1958-01-05,23.54336509704592,101247.97265625,2.393126408151147e-06,290.24824714660645,-2.01823361714681,-1.5039276281992595
1958-01-06,23.754213587443076,101346.16178385417,2.3275597413885407e-06,291.67215665181476,-1.234119176864624,-2.0186214447021484
1958-01-07,23.85109418233236,101364.71207682292,3.6715369446937984e-06,292.02271970113117,-1.3166489601135254,-2.795040766398112
1958-01-08,24.592959340413415,101301.41259765625,4.0654538793205575e-06,291.4442990620931,-2.0734017292658486,-2.063237984975179
1958-01-09,24.099026616414392,101296.69954427083,2.464234682975075e-06,291.5123291015625,-1.5973159074783325,-1.8408050537109375
1958-01-10,23.952944691975915,101181.64860026042,4.116137517939933e-06,292.1527608235677,-1.3949495951334636,-0.9419363339742025
1958-01-11,23.921816126505576,101155.28434244792,2.679228714441706e-06,291.24221483866376,-1.7461977005004883,-0.45497703552246094
1958-01-12,23.914940134684286,101235.87093098958,4.351138045421976e-07,290.91809972127277,-1.8230587641398113,-1.0086798667907715
1958-01-13,23.813591893514,101274.2998046875,1.7147785911220126e-06,291.0363629659017,-1.269139289855957,-1.4658921559651692
1958-01-14,24.008117294311546,101136.79475911458,1.7175418633996742e-06,291.3724371592204,-0.8826351165771484,-0.9976063172022501
1958-01-15,23.81208190917971,101058.42236328125,1.5033151612442452e-08,291.4865074157715,-1.1616475979487102,-0.26990024248758954
1958-01-16,23.599900817871116,101053.88199869792,1.7225742112714215e-06,291.38222948710126,-1.202219009399414,-0.2549571990966797
1958-01-17,23.402415211995446,101138.89208984375,4.261732051702438e-07,290.8733762105306,-0.9528573354085287,-0.1456279754638672
1958-01-18,24.082049942016624,101258.29606119792,1.2891962910543953e-06,291.96730550130206,-1.7100944519042969,-0.7145112355550131
1958-01-19,24.68405431111654,101291.01139322917,1.631205526564372e-05,292.1461016337077,-2.200770696004232,-0.5617345174153646
1958-01-20,24.759585316975915,101255.29361979167,8.975267400046505e-05,291.7478383382161,-2.219781517982483,-0.28940391540527344
1958-01-21,24.657261149088583,101201.1884765625,0.0011677294968990282,292.5882047017415,-2.0499560038248696,0.25412507851918537
1958-01-22,25.04037755330404,101239.3837890625,9.297301983224315e-05,292.6024417877197,-2.1686344146728516,-0.7453878323237101
1958-01-23,24.912404632568382,101311.03076171875,0.000138527023750612,291.58655802408856,-2.431089401245117,-2.085857391357422
1958-01-24,25.762368774414085,101197.71077473958,0.00011271727771600126,291.66006724039715,-2.5893119176228843,-2.0046380360921225
1958-01-25,25.59739201863607,101166.216796875,0.0005674540570907993,293.68551508585614,-2.8451081116994223,-1.487828294436137
1958-01-26,25.664048767089866,101162.53531901042,2.6504820823447517e-05,293.2835013071696,-2.367480913798014,-1.3533299763997395
1958-01-27,25.675747807820642,101086.90266927083,4.351138045421976e-07,293.7634398142497,-2.0870993932088218,-0.014094670613606771
1958-01-28,26.110096232096396,101021.75,1.2885061551060062e-06,294.15752665201825,-1.8059552510579426,0.7027231852213541
1958-01-29,26.579416529337607,100987.10660807292,1.5082955258094444e-05,294.82745424906415,-1.2172533671061199,2.2027350266774497
1958-01-30,26.52810885111495,101044.068359375,0.0025887179490950984,295.8970095316569,-2.251070499420166,-0.26208964983622235
1958-01-31,25.843139266967796,101142.8583984375,0.0013988391582415716,295.3838990529378,-2.504216512044271,-2.113617261250814
1958-02-01,25.463569895426474,101110.01578776042,0.0018447071313403285,294.59906005859375,-2.6930687030156455,-2.07926877339681
1958-02-02,25.109295145670615,100990.62841796875,4.905242406039179e-06,292.74158986409503,-1.9492985010147095,-1.146945873896281
1958-02-03,24.4719120025635,100953.42985026042,4.292002813599538e-06,291.06675656636554,-1.6859893798828125,-0.46162064870198566
1958-02-04,23.664843495686853,100952.43961588542,8.404259688177262e-07,290.2646319071452,-1.8207995096842449,-1.1286116043726604
1958-02-05,24.019944763183616,100884.79280598958,3.020897736405459e-06,290.6478850046794,-1.3456429243087769,-0.6219950914382935
1958-02-06,24.267309443155966,100889.90608723958,0.0,291.4225082397461,-1.2239652077356975,-0.49623878796895343
1958-02-07,24.433559036254906,100882.06705729167,3.6895275066228805e-06,291.70181401570636,-1.0119781494140625,-0.3769136667251587
1958-02-08,24.98991483052572,100739.95947265625,2.3245811462402344e-06,289.5716559092204,-0.6850509643554688,-0.25203927357991535
1958-02-09,25.830390548706077,100710.4580078125,0.0,290.70974667867023,-0.1359868049621582,1.7430927753448486
1958-02-10,26.386710739135765,100692.82389322917,4.261732051702438e-07,291.1975695292155,-0.5909762779871622,2.4346081813176474
1958-02-11,25.629846191406273,100849.75992838542,0.0,292.2156759897868,-0.7880433400472006,2.4166481097539267
1958-02-12,25.424609120686853,101059.82958984375,1.7046928064701206e-06,291.96826044718426,-1.2857271830240886,2.0219115018844604
1958-02-13,24.984709676106775,101201.11311848958,1.2814998626708984e-06,292.1348311106364,-1.607704798380534,1.1838313738505046
1958-02-14,24.238072331746423,101139.81396484375,4.5567750817099295e-06,291.4678675333659,-1.374517599741618,1.3880132834116619
1958-02-15,24.92321929931643,101078.54833984375,1.2951936128047237e-06,291.6833432515462,-1.0661309560139973,1.7077350616455078
1958-02-16,25.869714355468773,101073.13541666667,1.2099741866222757e-06,293.0541400909424,-1.3754196166992188,1.2069594065348308
1958-02-17,25.86252683003744,101112.05550130208,6.498014556655107e-06,292.5671151479085,-1.2940203348795574,1.1822230021158855
1958-02-18,26.155984497070335,100980.01708984375,1.716613667213096e-06,293.080525080363,-0.5408751169840494,2.2439750035603843
